;organization;IPC1_US;IPC2_US;IPC3_US;organization_cleaned;pot_parent;pot_parent_country;IPC1;IPC2;IPC3;pot_parent_cleaned;name_diff_lv;name_diff_osa;name_diff_dl;name_diff_cosine;name_diff_jw;name_diff_jac;match
6042;maxxim medical;B32B;A61B;A61M;maxxim;marui;JP;B62K;B62J;F04B;marui;3;3;3;0,434314575;0,3;0,5;NA
9134;sasol;B01J;C07C;C01F;sasol;sammy;JP;A63F;G07F;NA;sammy;3;3;3;0,571428571;0,4;0,666666667;NA
12111;vicom systems;H04L;G06F;G06T;vicom;vinci;FR;G01N;G01H;G01V;vinci;3;3;3;0,323876596;0,266666667;0,5;NA
9453;sauer;B60K;F16H;F04B;sauer;sasol chemical;ZA;A61K;B01J;C01C;sasol;3;3;3;0,492907447;0,4;0,714285714;NA
3729;escort;G01S;NA;NA;escort;eskom;ZA;G05B;G21C;G01N;eskom;3;3;3;0,452277442;0,3;0,625;NA
90;adamis pharmaceuticals;A61M;A61K;B01F;adamis;adata;TW;H01R;H05K;G06F;adata;3;3;3;0,253797493;0,3;0,666666667;NA
11835;univera pharmaceuticals;A61K;C12P;G01N;univera;unitika;JP;C08G;C08J;B32B;unitika;3;3;3;0,370059212;0,285714286;0,555555556;NA
2161;capro;F16C;B60N;F16L;capro;cameco;CA;C01G;C22B;A61K;cameco;3;3;3;0,367544468;0,3;0,571428571;NA
246;alcatel lucent;H04L;H04W;H04B;alcatel lucent;alcatel lucent;FR;H04L;H04W;H04B;alcatel lucent;0;0;0;0;0;0;1
11361;topix;G06F;NA;NA;topix;toa;JP;H04R;H04B;H04L;toa;3;3;3;0,483602221;0,311111111;0,666666667;NA
4445;impax laboratories;A61K;NA;NA;impax;imec;BE;H01L;G06F;G01N;imec;3;3;3;0,552786405;0,366666667;0,714285714;NA
572;altima communications;H04L;G06F;H04J;altima;altia;FI;C12Y;NA;NA;altia;1;1;1;0,064585653;0,055555556;0,2;NA
6035;mati therapeutics;A61F;A61K;A61L;mati;marui;JP;B62K;B62J;F04B;marui;2;2;2;0,329179607;0,216666667;0,5;NA
2122;cara therapeutics;C07K;C07D;A61K;cara;cadila healthcare;IN;A61K;C07D;C07K;cadila;3;3;3;0,278312164;0,25;0,666666667;NA
8168;pentax of america;A61B;H04N;NA;pentax of;pentax;JP;G02B;A61B;H04N;pentax;3;3;3;0,183503419;0,111111111;0,333333333;NA
12307;yakima;B60R;A44B;B60P;yakima;yamaha;JP;G10H;H04R;G11B;yamaha;3;3;3;0,183503419;0,222222222;0,5;NA
3047;davox;H04M;G06Q;G06F;davox;daiei chemical;JP;C07C;C08K;C09B;daiei;3;3;3;0,661938298;0,4;0,714285714;NA
7806;noble systems;H04M;H04L;G06Q;noble;nokia;FI;H04L;H04W;G06F;nokia;3;3;3;0,6;0,4;0,75;NA
